receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
19976586,VR2W-101836,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-06 11:53:27,CSIRO Ningaloo Reef,MB75,113.91999816894531,-22.0,,2010-12-31 23:55:00,113.91999816894531,-22.0,NO
136114840,VR2W-101648,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-11-06 02:25:00,Tollgate Islands,Trennant Rock,150.2581,-35.7574,20.0,2010-11-11 13:00:00,150.2581,-35.7574,NO
136114644,VR2W-101638,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-11-06 01:10:00,Tollgate Islands,Tollgate Islands 1 Gutter,150.2613,-35.751,10.0,2010-09-30 14:00:00,150.2613,-35.751,NO
136114800,VR2W-101640,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-11-06 00:15:00,Tollgate Islands,Tollgate Islands 2 Entrance to gutter,150.2624,-35.7506,12.0,2010-09-30 14:00:00,150.2624,-35.7506,NO
136578385,VR2W-105938,James Cook University,JCU Cleveland Bay,RECOVERED,2009-11-06 00:00:00,Cleveland Bay,E10,147.00768,-19.18438,,2009-11-23 00:00:00,147.00768,-19.18438,NO
136578483,VR2W-105936,James Cook University,JCU Cleveland Bay,RECOVERED,2009-11-06 00:00:00,Cleveland Bay,E8,146.9787,-19.20712,,2009-11-16 00:00:00,146.9787,-19.20712,NO
136578575,VR2W-105937,James Cook University,JCU Cleveland Bay,RECOVERED,2009-11-06 00:00:00,Cleveland Bay,E9,146.99233,-19.19747,,2009-11-16 00:00:00,146.99233,-19.19747,NO
19976744,VR2W-105727,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-05 17:20:07,CSIRO Ningaloo Reef,MBBOM1,113.91999816894531,-21.979999542236328,,2010-05-12 21:08:04,113.91999816894531,-21.979999542236328,NO
19976581,VR2W-101834,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-05 17:06:06,CSIRO Ningaloo Reef,MB6A,113.91000366210938,-21.979999542236328,,2010-05-12 03:06:03,113.91000366210938,-21.979999542236328,NO
19975968,VR2W-101834,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-05 16:23:51,CSIRO Ningaloo Reef,MB6A,113.91000366210938,-21.979999542236328,,2009-11-05 16:13:51,113.91000366210938,-21.979999542236328,NO
19976648,VR2W-101872,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-04 14:53:55,CSIRO Ningaloo Reef,MB30A,113.9000015258789,-21.979999542236328,,2011-05-01 20:08:00,113.9000015258789,-21.979999542236328,NO
19976565,VR2W-101829,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-04 14:10:11,CSIRO Ningaloo Reef,MB14A,113.91000366210938,-21.979999542236328,,2011-05-01 00:31:18,113.91000366210938,-21.979999542236328,NO
19976545,VR2W-101825,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-04 13:06:12,CSIRO Ningaloo Reef,MB12A,113.91000366210938,-21.969999313354492,,2011-04-29 22:09:00,113.91000366210938,-21.969999313354492,NO
19976601,VR2W-101861,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-04 12:27:39,CSIRO Ningaloo Reef,MB15A,113.91000366210938,-21.969999313354492,,2011-04-29 21:40:00,113.91000366210938,-21.969999313354492,NO
19976721,VR2W-105721,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 18:05:20,CSIRO Ningaloo Reef,MB5C,113.9000015258789,-21.969999313354492,,2011-04-30 00:04:00,113.9000015258789,-21.969999313354492,NO
19976643,VR2W-101871,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 17:37:05,CSIRO Ningaloo Reef,MB11C,113.9000015258789,-21.979999542236328,,2010-05-11 20:55:42,113.9000015258789,-21.979999542236328,NO
19976680,VR2W-104177,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 16:34:34,CSIRO Ningaloo Reef,MB70B,113.9000015258789,-21.979999542236328,,2011-07-01 00:04:45,113.9000015258789,-21.979999542236328,NO
19976685,VR2W-104178,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 15:40:37,CSIRO Ningaloo Reef,MB69B,113.9000015258789,-21.979999542236328,,2012-07-19 14:03:00,113.9000015258789,-21.979999542236328,NO
19976690,VR2W-104179,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 15:15:31,CSIRO Ningaloo Reef,MB9B,113.9000015258789,-21.969999313354492,,2010-05-11 19:18:13,113.9000015258789,-21.969999313354492,NO
19976675,VR2W-104176,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 14:20:52,CSIRO Ningaloo Reef,MB68B,113.9000015258789,-21.969999313354492,,2011-09-22 23:55:00,113.9000015258789,-21.969999313354492,NO
19976660,VR2W-101876,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 13:37:10,CSIRO Ningaloo Reef,MB46A,113.9000015258789,-21.959999084472656,,2011-04-29 19:51:00,113.9000015258789,-21.959999084472656,NO
19976478,VR2-6610,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 13:00:00,CSIRO Ningaloo Reef,MBJH5A,113.9000015258789,-21.989999771118164,,2010-05-16 18:39:42,113.9000015258789,-21.989999771118164,NO
19976488,VR2-6613,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 13:00:00,CSIRO Ningaloo Reef,MBJH3A,113.91000366210938,-21.969999313354492,,2010-05-16 00:40:04,113.91000366210938,-21.969999313354492,NO
19976611,VR2W-101863,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 13:00:00,CSIRO Ningaloo Reef,MBJH4A,113.9000015258789,-21.989999771118164,,2010-05-16 19:16:20,113.9000015258789,-21.989999771118164,NO
19976483,VR2-6612,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 12:52:27,CSIRO Ningaloo Reef,MBJH2A,113.91000366210938,-21.959999084472656,,2010-05-15 23:35:04,113.91000366210938,-21.959999084472656,NO
19976473,VR2-6607,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 11:42:09,CSIRO Ningaloo Reef,MBJH1A,113.91000366210938,-21.950000762939453,,2010-05-16 14:26:02,113.91000366210938,-21.950000762939453,NO
19976628,VR2W-101868,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 11:29:46,CSIRO Ningaloo Reef,MB2A,113.91000366210938,-21.940000534057617,,2010-05-16 13:46:27,113.91000366210938,-21.940000534057617,NO
19976638,VR2W-101870,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-03 03:16:38,CSIRO Ningaloo Reef,MB40A,113.93000030517578,-21.940000534057617,,2011-04-29 20:25:00,113.93000030517578,-21.940000534057617,NO
19976510,VR2W-101817,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-02 19:51:56,CSIRO Ningaloo Reef,MB31A,113.9000015258789,-21.989999771118164,,2012-07-24 00:20:25,113.9000015258789,-21.989999771118164,NO
19976530,VR2W-101824,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-02 19:11:49,CSIRO Ningaloo Reef,MB72A,113.9000015258789,-22.0,,2010-05-26 12:57:11,113.9000015258789,-22.0,NO
19976765,VR2W-105729,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-02 18:39:19,CSIRO Ningaloo Reef,MB1A,113.88999938964844,-22.010000228881836,,2011-05-01 00:27:33,113.88999938964844,-22.010000228881836,NO
19976633,VR2W-101869,Commonwealth Scientific and Industrial Research Organisation,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-11-02 17:09:28,CSIRO Ningaloo Reef,MB71B,113.9000015258789,-21.989999771118164,,2012-07-19 14:40:43,113.9000015258789,-21.989999771118164,NO
136926162,VR2-8021,The University of Queensland,UQ Project Manta east Australia,LOST,2009-11-02 00:00:00,North Stradbroke Island SEQ,South Gorge,153.541167,-27.435667,,2010-11-02 00:00:00,153.541167,-27.435667,NO
1371606,VR2W-101711,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-10-29 02:39:00,IMOS-ATF Bondi Line,BL 12,151.36142,-33.94044,30.0,2010-12-17 03:37:00,151.36142,-33.94044,NO
1371610,VR2W-101338,SA South Australian Research and Development Institute,IMOS-ATF Bondi line,RECOVERED,2009-10-29 01:50:00,IMOS-ATF Bondi Line,BL 13,151.375,-33.94744,30.0,2010-12-17 05:20:00,151.375,-33.94744,NO
1371607,VR2W-101729,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-10-29 00:46:00,IMOS-ATF Bondi Line,BL 14,151.38242,-33.95221,30.0,2010-12-17 05:28:00,151.38242,-33.95221,NO
74138028,VR2W-101081,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 07:27:58,Shoalhaven River,HB_001,150.49274,-34.88558,,2010-03-08 23:38:05,150.49274,-34.88558,NO
73444121,VR2W-100727,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 07:25:48,Shoalhaven River,HB_002,150.55457,-34.85648,,2010-03-04 05:54:27,150.55457,-34.85648,NO
74066271,VR2W-100739,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 07:09:18,Shoalhaven River,CM_103,150.52103,-34.88314,,2010-03-04 05:48:57,150.52103,-34.88314,NO
74102021,VR2W-101079,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 07:04:05,Shoalhaven River,CM_076,150.4964,-34.86581,,2010-03-08 23:01:46,150.4964,-34.86581,NO
73444102,VR2W-100725,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 07:00:40,Shoalhaven River,Ind_006,150.46619,-34.8877,,2010-03-08 23:12:20,150.46619,-34.8877,NO
73444137,VR2W-100729,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:56:58,Shoalhaven River,CM_075,150.50562,-34.86407,,2010-03-04 06:19:08,150.50562,-34.86407,NO
74042757,VR2W-100736,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:51:30,Shoalhaven River,CM_071,150.55457,-34.85164,,2010-03-04 06:21:41,150.55457,-34.85164,NO
74186063,VR2W-102364,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:27:40,Shoalhaven River,CM_069,150.54202,-34.87014,,2010-03-04 04:16:10,150.54202,-34.87014,NO
73444095,VR2W-100477,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:19:28,Shoalhaven River,Ind_005,150.50674,-34.89814,,2010-03-04 06:16:34,150.50674,-34.89814,NO
74097514,VR2W-101077,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:11:14,Shoalhaven River,Ind_008,150.5728,-34.86891,,2010-03-02 11:53:21,150.5728,-34.86891,NO
73444144,VR2W-100731,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:04:24,Shoalhaven River,CM_066,150.56357,-34.87026,,2010-03-04 05:20:53,150.56357,-34.87026,NO
74089507,VR2W-101075,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 06:00:14,Shoalhaven River,Ind_007,150.57414,-34.8635,,2010-03-02 11:29:38,150.57414,-34.8635,NO
73444151,VR2W-100732,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-20 05:54:32,Shoalhaven River,CM_064,150.57018,-34.87383,,2010-03-04 04:09:17,150.57018,-34.87383,NO
56031048,VR2W-101877,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-10-20 03:55:00,IMOS-ATF CTBAR,CTBAR New3,151.295533,-33.800233,6.0,2010-01-25 03:09:00,151.295533,-33.800233,NO
56020045,VR2W-101761,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-10-20 03:33:00,IMOS-ATF CTBAR,CTBAR New1,151.294589,-33.799244,6.0,2010-01-24 22:53:00,151.294589,-33.799244,NO
17928260,VR2W-106231,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-10-20 01:50:00,IMOS-ATF CTBAR,CTBAR SouthNew,151.29408,-33.79963,5.5,2010-01-25 01:29:00,151.294025,-33.799797,NO
18792360,VR2W-101759,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-10-20 00:01:00,IMOS-ATF CTBAR,CTBAR New2,151.29617,-33.79785,11.5,2010-02-04 03:51:12,151.295831,-33.799317,NO
43699224,VR2W-101671,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R8,136.651,-35.7434,9.0,2010-05-08 02:30:00,136.651,-35.7434,NO
43699204,VR2W-101751,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R4,136.643,-35.7454,9.0,2010-05-08 02:30:00,136.643,-35.7454,NO
43699214,VR2W-101752,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R6,136.648,-35.7445,9.0,2010-05-08 02:30:00,136.648,-35.7445,NO
43699207,VR2W-101753,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R5,136.645,-35.745,9.0,2010-05-08 02:30:00,136.645,-35.745,NO
43699234,VR2W-101754,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R10,136.66167,-35.74288,9.0,2010-05-08 02:30:00,136.66167,-35.74288,NO
43699197,VR2W-101780,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R3,136.64087,-35.74561,9.0,2010-05-08 02:30:00,136.64087,-35.74561,NO
43699227,VR2W-103232,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R9,136.6548,-35.7429,9.0,2010-05-08 02:30:00,136.6548,-35.7429,NO
43699191,VR2W-103233,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R1,136.62718,-35.74622,9.0,2010-05-08 02:30:00,136.62718,-35.74622,NO
43699194,VR2W-103305,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R2,136.63696,-35.74658,9.0,2010-05-08 02:30:00,136.63696,-35.74658,NO
43699217,VR2W-103306,SA South Australian Research and Development Institute,Blue Groper habitat mapping Kangaroo Island,RECOVERED,2009-10-19 13:00:00,Kangaroo Island - Harveys Return,R7,136.649,-35.7438,9.0,2010-05-08 02:30:00,136.649,-35.7438,NO
74186077,VR2W-104764,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:39:04,Shoalhaven River,Ind_004,150.59082,-34.87185,,2010-03-02 10:39:25,150.59082,-34.87185,NO
74186070,VR2W-104761,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:36:17,Shoalhaven River,Ind_003,150.59705,-34.86668,,2010-03-02 11:05:06,150.59705,-34.86668,NO
74084000,VR2W-101074,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:23:46,Shoalhaven River,CM_053,150.60922,-34.86066,,2010-03-04 04:30:11,150.60922,-34.86066,NO
74171042,VR2W-101083,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:22:40,Shoalhaven Array,CM_044,150.62273,-34.85415,,2010-03-02 11:18:33,150.62273,-34.85415,NO
73444128,VR2W-100728,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:21:13,Shoalhaven River,CM_039,150.67213,-34.85354,,2010-03-02 11:52:49,150.67213,-34.85354,NO
74186056,VR2W-102353,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:18:21,Shoalhaven River,Ind_002,150.67525,-34.84511,,2010-03-02 10:29:39,150.67525,-34.84511,NO
74076493,VR2W-100740,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:17:10,Shoalhaven River,CM_038,150.67726,-34.85643,,2010-03-04 04:46:17,150.67726,-34.85643,NO
74049764,VR2W-100737,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:15:35,Shoalhaven River,Ind_001,150.73158,-34.86185,,2010-03-02 10:10:53,150.73158,-34.86185,NO
74186049,VR2W-101086,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:13:18,Shoalhaven River,CM_028,150.71925,-34.88093,,2010-03-02 11:42:43,150.71925,-34.88093,NO
73429468,VR2W-100474,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:09:56,Shoalhaven River,CM_093,150.72041,-34.89153,,2010-04-21 10:35:13,150.72041,-34.89153,NO
73444158,VR2W-100734,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:06:01,Shoalhaven River,CM_101,150.7281,-34.89679,,2010-03-04 04:03:03,150.7281,-34.89679,NO
74146535,VR2W-101082,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:04:27,Shoalhaven River,CM_026,150.73172,-34.90013,,2010-03-04 03:42:26,150.73172,-34.90013,NO
73444114,VR2W-100726,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2009-10-19 10:02:47,Shoalhaven River,CM_009,150.76332,-34.90383,,2010-04-21 10:54:12,150.76332,-34.90383,NO
136141750,VR2-2039,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W13,146.79833,-19.16958,,2010-01-19 00:00:00,146.79833,-19.16958,NO
136141856,VR2-2048,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W7,146.82703,-19.18675,,2010-01-19 00:00:00,146.82703,-19.18675,NO
136141894,VR2-2384,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W8,146.80875,-19.18185,,2010-01-19 00:00:00,146.80875,-19.18185,NO
136141958,VR2-2385,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W10,146.7867,-19.20352,,2010-01-20 00:00:00,146.7867,-19.20352,NO
136142034,VR2-2381,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W14,146.78883,-19.15703,,2010-01-19 00:00:00,146.78883,-19.15703,NO
136142072,VR2-2053,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W16,146.77193,-19.17502,,2010-01-19 00:00:00,146.77193,-19.17502,NO
136142110,VR2-2034,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W2,146.7979,-19.22012,,2010-01-20 00:00:00,146.7979,-19.22012,NO
136142148,VR2-2040,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W3,146.80068,-19.20782,,2010-01-20 00:00:00,146.80068,-19.20782,NO
136575890,VR2-2050,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-15 00:00:00,Cleveland Bay,W4,146.80975,-19.21105,,2010-01-20 00:00:00,146.80975,-19.21105,NO
136577882,VR2W-102895,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,C8,146.84323,-19.18343,,2010-01-19 00:00:00,146.84323,-19.18343,NO
136141809,VR2-2037,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,W5,146.82005,-19.20205,,2010-01-19 00:00:00,146.82005,-19.20205,NO
136483533,VR2-2038,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,W12,146.78715,-19.18052,,2010-01-19 00:00:00,146.78715,-19.18052,NO
136575785,VR2-2383,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,W15,146.78065,-19.1669,,2010-01-19 00:00:00,146.78065,-19.1669,NO
136575937,VR2-2424,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,W9,146.7985,-19.19175,,2010-01-19 00:00:00,146.7985,-19.19175,NO
136577785,VR2W-103684,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,C7,146.83626,-19.18312,,2010-01-19 00:00:00,146.83626,-19.18312,NO
136577981,VR2W-103682,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-08 00:00:00,Cleveland Bay,C9,146.84695,-19.17345,,2010-01-19 00:00:00,146.84695,-19.17345,NO
136577560,VR2W-102044,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-10-07 00:00:00,Cleveland Bay,C3,146.81433,-19.18111,,2010-02-02 00:00:00,146.81433,-19.18111,NO
136577614,VR2W-102049,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-10-07 00:00:00,Cleveland Bay,C4,146.82491,-19.17472,,2010-02-15 00:00:00,146.82491,-19.17472,NO
136577704,VR2W-103681,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-10-07 00:00:00,Cleveland Bay,C5,146.82962,-19.17839,,2010-01-19 00:00:00,146.82962,-19.17839,NO
136576804,VR2W-103680,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-07 00:00:00,Cleveland Bay,C1,146.81236,-19.16909,,2010-01-19 00:00:00,146.81236,-19.16909,NO
136577475,VR2W-102050,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-07 00:00:00,Cleveland Bay,C2,146.80553,-19.17579,,2010-01-19 00:00:00,146.80553,-19.17579,NO
136578290,VR2W-103938,James Cook University,JCU Cleveland Bay,RECOVERED,2009-10-03 00:00:00,Cleveland Bay,E29,146.9861,-19.25623,,2009-11-23 00:00:00,146.9861,-19.25623,NO
136140922,VR2W-104196,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-27 00:00:00,Cleveland Bay,E11,147.01635,-19.1963,,2009-11-26 00:00:00,147.01635,-19.1963,NO
132738303,VR2W-101641,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-09-24 01:40:00,Brush Island,Brush Island 2 The Gutter,150.4279,-35.5284,21.0,2010-07-25 02:00:00,150.4279,-35.5284,NO
136140826,VR2W-104197,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E1,146.87712,-19.2893,,2009-11-24 00:00:00,146.87712,-19.2893,NO
136141190,VR2W-104200,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E21,146.91738,-19.28952,,2009-11-23 00:00:00,146.91738,-19.28952,NO
136140948,VR2W-104201,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E19,146.8871,-19.29675,,2009-11-24 00:00:00,146.8871,-19.29675,NO
136141087,VR2W-104198,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E20,146.90173,-19.29613,,2009-11-24 00:00:00,146.90173,-19.29613,NO
136141241,VR2W-104195,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E26,147.00403,-19.22577,,2009-11-23 00:00:00,147.00403,-19.22577,NO
136141449,VR2W-104199,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E27,147.0148,-19.21075,,2009-11-23 00:00:00,147.0148,-19.21075,NO
136141640,VR2W-102230,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-09-24 00:00:00,Cleveland Bay,E32,146.93888,-19.28775,,2009-11-23 00:00:00,146.93888,-19.28775,NO
136141492,VR2W-103936,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-09-23 00:00:00,Cleveland Bay,E28,146.99593,-19.24115,,2009-11-23 00:00:00,146.99593,-19.24115,NO
