TripCode,Sample_ID,Region,Latitude,Longitude,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SatSST_degC,SatChlaSurf_mgm3,PCI,BiomassIndex_mgm3 ,SampleVolume_m3,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliate,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
MEAD20140607,299-85,Great Australian Bight,-35.3377,138.116,2014-06-08T12:55:59Z,2014-06-08 22:25:59,2014,6,8,22:25,16.3519,,1,5.8667,1.5,0.6667,0,0,0,0,0,0.6667,0,0,2,0.6667,0,50.0001,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-1,Great Australian Bight,-38.4164,144.4357,2014-09-19T05:56:49Z,2014-09-19 15:56:49,2014,9,19,15:56,14.0384,0.5435,0,0.4667,1.5,0,0.6667,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-5,Great Australian Bight,-38.6246,144.1038,2014-09-19T07:31:20Z,2014-09-19 17:31:20,2014,9,19,17:31,13.9373,0.433,0,0.4667,1.5,0,1.3333,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-9,Great Australian Bight,-38.8318,143.7698,2014-09-19T09:05:51Z,2014-09-19 19:05:51,2014,9,19,19:05,13.8779,0.3991,0,2.0667,1.5,0,0,0,0,0,0,0.6667,0,0,0.6667,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-13,Great Australian Bight,-38.9668,143.4076,2014-09-19T10:40:21Z,2014-09-19 20:40:21,2014,9,19,20:40,14.1265,,0,0.6,1.5,0,14,0,0,0,0,0.6667,0,0,0,0,0,6.0001,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-17,Great Australian Bight,-38.8874,142.9928,2014-09-19T12:14:52Z,2014-09-19 22:14:52,2014,9,19,22:14,14.0407,0.2382,0,3.7333,1.5,0,21.3333,0,0,2,0,0,0,0,2,0.6667,0,162.0002,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-21,Great Australian Bight,-38.8065,142.5788,2014-09-19T13:49:23Z,2014-09-19 23:49:23,2014,9,19,23:49,14.167,0.3145,0,7.9333,1.5,0.6667,0.6667,0,0,0,0,0,0,0,0.6667,0,0,221.3339,0,0,7.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-25,Great Australian Bight,-38.7198,142.1673,2014-09-19T15:23:54Z,2014-09-20 01:23:54,2014,9,20,01:23,14.1399,0.2379,1,5.6,1.5,0,35.3333,0,0,0.6667,0,0,0,2.6667,1.3333,0.6667,0,252.6671,0,0,8,0,2.6667,1.3333,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
MEAD20140919,306-29,Great Australian Bight,-38.6301,141.7574,2014-09-19T16:58:25Z,2014-09-20 02:58:25,2014,9,20,02:58,14.0991,,0,0.7333,1.5,0,2,0,0,0,0,0,0,0,0,0,0,46.6669,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-33,Great Australian Bight,-38.5148,141.3608,2014-09-19T18:32:56Z,2014-09-20 04:32:56,2014,9,20,04:32,14.1282,,0,1.6667,1.5,0,38.6667,0,0,0,0,0,0,0,1.3333,0.6667,0,128.0001,0,0,1.3334,0,0.6667,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-37,Great Australian Bight,-38.3582,140.9862,2014-09-19T20:07:27Z,2014-09-20 05:37:27,2014,9,20,05:37,14.4303,0.22,0,4.3333,0.75,0,8,0,0,0,0,0,0,0,0,0,0,187.9999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-41,Great Australian Bight,-38.2004,140.6132,2014-09-19T21:41:58Z,2014-09-20 07:11:58,2014,9,20,07:11,14.2681,0.339,0,2.2,1.5,0,10.6667,0,0,0,0,1.3333,0,0.6667,1.3333,0,0,112.6666,0,0,0.6667,0,0,7.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-45,Great Australian Bight,-38.0359,140.2458,2014-09-19T23:16:29Z,2014-09-20 08:46:29,2014,9,20,08:46,14.0866,0.2482,0,1.1333,1.5,0,31.3333,0,0,0,0,2,0,7.3333,0,1.3334,1.3334,52.0006,0,0,4,0,0.6667,2.6666,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
MEAD20140919,306-49,Great Australian Bight,-37.8315,139.923,2014-09-20T00:51:00Z,2014-09-20 10:21:00,2014,9,20,10:21,14.4008,0.2556,0,1.1333,1.5,0,3.3333,0,0,0,0,0.6667,0,0,0,0,0,26.6668,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-53,Great Australian Bight,-37.556,139.686,2014-09-20T02:25:31Z,2014-09-20 11:55:31,2014,9,20,11:55,14.4548,0.3068,1,2.2667,1.5,0,11.3333,0,0,0,0,0.6667,0,0,0.6667,0,0,25.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-57,Great Australian Bight,-37.2789,139.4528,2014-09-20T04:00:01Z,2014-09-20 13:30:01,2014,9,20,13:30,14.5357,0.3152,1,3.4667,1.5,0,22,0,0,0.6667,0,0,0,0,0,0,0,72.6669,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-61,Great Australian Bight,-37.0009,139.222,2014-09-20T05:34:32Z,2014-09-20 15:04:32,2014,9,20,15:04,14.6121,0.3707,0,1.8,1.5,0,33.3333,0,0,0,0,0,0,0,0,1.3333,0,14.0001,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-65,Great Australian Bight,-36.7225,138.993,2014-09-20T07:09:03Z,2014-09-20 16:39:03,2014,9,20,16:39,14.583,0.3161,0,4.2,1.5,0,142,0,0,0,0,26,0,0,0,0,0,144.6669,0,0,1.3333,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-69,Great Australian Bight,-36.4413,138.77,2014-09-20T08:43:34Z,2014-09-20 18:13:34,2014,9,20,18:13,14.2531,0.2557,0,0.6667,1.5,0,21.3333,0,0,0,0,0,0,0,0,0,0.6667,32.6668,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-73,Great Australian Bight,-36.1597,138.5486,2014-09-20T10:18:05Z,2014-09-20 19:48:05,2014,9,20,19:48,14.3434,0.3773,0,1.7333,1.5,0,32,0,0,0,0,2,0,0,0,0,0,12.6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-77,Great Australian Bight,-35.8843,138.3183,2014-09-20T11:52:36Z,2014-09-20 21:22:36,2014,9,20,21:22,14.2028,0.383,0,2.0667,1.5,0,22,0,0,0,0,0,0,0,0,0,0,32.6666,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-81,Great Australian Bight,-35.6683,138.012,2014-09-20T13:27:07Z,2014-09-20 22:57:07,2014,9,20,22:57,14.1549,0.4754,0,2.3333,1.5,0,4.6667,0,0,0,0,0,0,0,0,0,0,12,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20140919,306-85,Great Australian Bight,-35.3439,138.1083,2014-09-20T15:01:38Z,2014-09-21 00:31:38,2014,9,21,00:31,13.8943,0.3396,0,2.3333,1.5,0,4.6667,0,0,0.6667,0,0,0,0,0,12,0,44.6667,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-1,Great Australian Bight,-38.5022,144.3097,2014-11-30T16:28:24Z,2014-12-01 03:28:24,2014,12,1,03:28,16.1368,0.1231,1,0.3333,1.5,0,0,0,0,0,0,0,0,0,0,0.6667,0,4.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-5,Great Australian Bight,-38.7062,143.9732,2014-11-30T17:35:38Z,2014-12-01 04:35:38,2014,12,1,04:35,17.3748,,1,3.5333,1.5,0,6,0,0,0,0,0,0,0,0,0,0,6.0001,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-9,Great Australian Bight,-38.9092,143.6348,2014-11-30T18:42:51Z,2014-12-01 05:42:51,2014,12,1,05:42,16.3844,,0,2,1.5,0,22,0,0,0,0,0,0,0,0,7.3333,0,4.6667,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-13,Great Australian Bight,-38.9123,143.2404,2014-11-30T19:50:05Z,2014-12-01 06:50:05,2014,12,1,06:50,16.3446,,0,1.7333,1.5,0,5.3333,0,0,0,0,0,0,0,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-17,Great Australian Bight,-38.8352,142.8252,2014-11-30T20:57:19Z,2014-12-01 07:57:19,2014,12,1,07:57,16.0535,,0,1.2,1.5,0,2,0,0,0,0,0,0,0,0,2,0,3.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-21,Great Australian Bight,-38.7566,142.4108,2014-11-30T22:04:32Z,2014-12-01 09:04:32,2014,12,1,09:04,15.9639,,0,1.5333,1.5,0,2,0,0,0,0,0,0,0,0,2,0,3.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-25,Great Australian Bight,-38.6765,141.9974,2014-11-30T23:11:46Z,2014-12-01 10:11:46,2014,12,1,10:11,15.8926,,0,0.8667,1.5,0,8,0,0,0,0,2,0,0,0,0,0,6.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
MEAD20141130,323-29,Great Australian Bight,-38.595,141.5849,2014-12-01T00:18:59Z,2014-12-01 11:18:59,2014,12,1,11:18,16.1406,,1,0.8667,1.5,0,6.6667,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3333,0,0
MEAD20141130,323-33,Great Australian Bight,-38.4543,141.2018,2014-12-01T01:26:13Z,2014-12-01 12:26:13,2014,12,1,12:26,16.0498,,0,1.3333,1.5,0,15.3333,0,0,0,0,0,0,0,0,0.6667,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0
MEAD20141130,323-37,Great Australian Bight,-38.2977,140.8274,2014-12-01T02:33:26Z,2014-12-01 13:03:26,2014,12,1,13:03,15.3817,,0,3.6667,1.5,0,12,0,0,0,0,0,0,0,0,0.6667,0,20.0001,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MEAD20141130,323-41,Great Australian Bight,-38.14,140.4546,2014-12-01T03:40:40Z,2014-12-01 14:10:40,2014,12,1,14:10,15.8595,,1,1.6667,1.5,0,12.6667,0,0,0,0,0.6667,0,0,0,0,0,32.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3333,0,0
MEAD20141130,323-45,Great Australian Bight,-37.9811,140.0835,2014-12-01T04:47:53Z,2014-12-01 15:17:53,2014,12,1,15:17,16,,1,0.5333,1.5,0,0,0,0,0,0,0,0,0,0,0.6667,0,25.3334,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,0
MEAD20141130,323-49,Great Australian Bight,-37.7192,139.8309,2014-12-01T05:55:07Z,2014-12-01 16:25:07,2014,12,1,16:25,13.627,,1,1.0667,1.5,0,0,0,0,0,0,0,0,0,0,0,0,50.0001,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6667,0,0
MEAD20141130,323-53,Great Australian Bight,-37.4426,139.5962,2014-12-01T07:02:20Z,2014-12-01 17:32:20,2014,12,1,17:32,16.8075,,0,1.5333,1.5,0,12,0,0,0,0,0,0,0,0,0.6667,0,29.3334,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
MEAD20141130,323-57,Great Australian Bight,-37.1654,139.3633,2014-12-01T08:09:34Z,2014-12-01 18:39:34,2014,12,1,18:39,17.0616,,1,1.8,1.5,0,17.3333,0,0,0,0,0.6667,0,0,0,22,0,52.6668,0,0,2.6666,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,6,0,0
MEAD20141130,323-61,Great Australian Bight,-36.8879,139.1321,2014-12-01T09:16:48Z,2014-12-01 19:46:48,2014,12,1,19:46,16.9651,,1,,1.5,0,14,0,0,0,0,0,0,0,0,63.3333,0,15.3333,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,2,0,0
MEAD20141130,323-65,Great Australian Bight,-36.6099,138.9025,2014-12-01T10:24:01Z,2014-12-01 20:54:01,2014,12,1,20:54,17.8152,,0,2,1.5,0,10.6667,0,0,0,0,0,0,0,2,27.3333,0,30.0001,0,0,0,9.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-69,Great Australian Bight,-36.3315,138.6746,2014-12-01T11:31:15Z,2014-12-01 22:01:15,2014,12,1,22:01,18.1216,,0,3.3333,1.5,0,12.6667,0,0,0,0,0,0,0,0,5.3333,0,17.3334,0,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-73,Great Australian Bight,-36.0526,138.4484,2014-12-01T12:38:28Z,2014-12-01 23:08:28,2014,12,1,23:08,18.5424,,0,1,1.5,0,6.6667,0,0,0,0,0,0,0,0,2.6667,0,28.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-77,Great Australian Bight,-35.7992,138.1872,2014-12-01T13:45:42Z,2014-12-02 00:15:42,2014,12,2,00:15,18.3089,,0,,1.5,0,8,0,0,0.6667,0,0,0,0,0,1.3333,0,21.3336,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-81,Great Australian Bight,-35.5311,138.0618,2014-12-01T14:52:55Z,2014-12-02 01:22:55,2014,12,2,01:22,18.7738,,0,,1.5,0,14.6667,0,0,0,0,0,0,0,0.6667,8.6667,0,2.6668,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20141130,323-85,Great Australian Bight,-35.2057,138.1528,2014-12-01T16:00:09Z,2014-12-02 02:30:09,2014,12,2,02:30,19.3407,,0,,1.5,0,4.6667,0,0,0,0,0,0,0,0,4.6667,0,3.3334,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
MEAD20150206,330-1,Great Australian Bight,-38.5191,144.2732,2015-02-06T08:03:12Z,2015-02-06 19:03:12,2015,2,6,19:03,19.0756,0.1384,1,2.8667,1.5,0,0.6667,0,0,0,0,0,0,0.6667,0,20.6667,0,13.3335,0,0,0.6667,0,0,0,0,0,0,6,0,0,6.6667,0,0,0,0,0,0,0,0
MEAD20150206,330-5,Great Australian Bight,-38.7246,143.9381,2015-02-06T09:08:46Z,2015-02-06 20:08:46,2015,2,6,20:08,19.1505,0.1153,1,6.0667,1.5,0,52.6667,0,0,0,0,0,0,0,0,1093.3333,0,11.3334,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-9,Great Australian Bight,-38.9291,143.6011,2015-02-06T10:14:21Z,2015-02-06 21:14:21,2015,2,6,21:14,18.8038,0.1504,1,3.4667,1.5,0,0,0,0,0,0,0,0,0,0,1253.3333,0,8.6667,0,0,0.6667,2,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-13,Great Australian Bight,-38.94,143.2112,2015-02-06T11:19:56Z,2015-02-06 22:19:56,2015,2,6,22:19,18.4602,0.1411,1,5.4,1.5,0,20,0,0,0,0,0,0,0,0,428,0,7.3333,0,0,4,2.6667,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-17,Great Australian Bight,-38.8575,142.7975,2015-02-06T12:25:30Z,2015-02-06 23:25:30,2015,2,6,23:25,18.1925,0.113,1,7.2,1.5,0,15.3333,0,0,0,0,0,0,0,0,960.6667,0,4.0001,0,0,0.6667,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-21,Great Australian Bight,-38.7736,142.3847,2015-02-06T13:31:05Z,2015-02-07 00:31:05,2015,2,7,00:31,17.962,0.1828,1,8.4,1.5,0,28.6667,0,0,0,0,0.6667,0,0,0,1694.6666,0,10.6669,0,0,4.6667,11.3334,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-25,Great Australian Bight,-38.6882,141.9729,2015-02-06T14:36:40Z,2015-02-07 01:36:40,2015,2,7,01:36,17.8072,0.1567,1,10,1.5,0.6667,3.3333,0,0,0,0,0.6667,0,0,0,4042.6667,0,19.3337,0,0,2,0,0,0,0.6667,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-29,Great Australian Bight,-38.6014,141.5621,2015-02-06T15:42:14Z,2015-02-07 02:42:14,2015,2,7,02:42,17.6835,0.1356,1,7.2,1.5,1.3333,19.3333,0,0,0,0,0,0,0,0,1388.0001,0,24.0004,0,0,2.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-33,Great Australian Bight,-38.4505,141.1845,2015-02-06T16:47:49Z,2015-02-07 03:47:49,2015,2,7,03:47,17.7038,0.1314,1,4.5333,1.5,0,11.3333,0,0,0,0,0.6667,0,0.6667,0,293.3333,0,5.3334,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-37,Great Australian Bight,-38.2906,140.8125,2015-02-06T17:53:23Z,2015-02-07 04:23:23,2015,2,7,04:23,16.9039,0.3656,1,4.8667,1.5,0,27.3333,0,0,0,0,0.6667,0,0,0,330,0,10.6669,0,0,0.6667,0,0,0,0,0,0,17.3333,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-41,Great Australian Bight,-38.1295,140.4421,2015-02-06T18:58:58Z,2015-02-07 05:28:58,2015,2,7,05:28,16.2134,0.7424,1,7.2,1.5,0,20.6667,0,0,0,0,0,0,0,0,267.3334,0,64.6667,0,0,6.0001,0,0,0.6667,0,0,0,23.3333,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-45,Great Australian Bight,-37.9672,140.0734,2015-02-06T20:04:33Z,2015-02-07 06:34:33,2015,2,7,06:34,17.2423,0.2124,1,5.0667,1.5,0,34.6667,0,0,0,0,1.3333,0,0,0,193.3334,0.6667,44.0001,0,0,2.6667,0,0,2,0,0,0,24.6667,0,0,0,0,0,0,0,0,2,0,0
MEAD20150206,330-49,Great Australian Bight,-37.7124,139.8129,2015-02-06T21:10:07Z,2015-02-07 07:40:07,2015,2,7,07:40,15.7392,0.918,1,2.4,1.5,0,6,0,0,0,0,1.3333,0,0,0,92,0,32.6668,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-53,Great Australian Bight,-37.4346,139.5805,2015-02-06T22:15:42Z,2015-02-07 08:45:42,2015,2,7,08:45,14.223,0.6352,0,1.0667,1.5,0,4,0,0,0,0,1.3333,0,0,0,5.3334,0,36.6668,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.6667,0,0,0.6667,0,0
MEAD20150206,330-57,Great Australian Bight,-37.1564,139.3498,2015-02-06T23:21:17Z,2015-02-07 09:51:17,2015,2,7,09:51,13.8167,0.5269,0,0.9333,1.5,0,0,0,0,0,0,0,0,0,0,0,0,12.6668,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-61,Great Australian Bight,-36.8777,139.1208,2015-02-07T00:26:51Z,2015-02-07 10:56:51,2015,2,7,10:56,14.1905,0.5832,0,0.5333,1.5,0,0.6667,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-65,Great Australian Bight,-36.5985,138.8935,2015-02-07T01:32:26Z,2015-02-07 12:02:26,2015,2,7,12:02,15.7719,1.3316,0,0.8667,1.5,0,1.3333,0,0,0,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-69,Great Australian Bight,-36.3189,138.6678,2015-02-07T02:38:01Z,2015-02-07 13:08:01,2015,2,7,13:08,17.7324,0.1973,0,0.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-73,Great Australian Bight,-36.0389,138.4437,2015-02-07T03:43:35Z,2015-02-07 14:13:35,2015,2,7,14:13,19.2757,0.3024,0,1.8,1.5,0,21.3333,0,0,0,0,0,0,2,0,1.3333,1.3333,30.6667,0,0,0.6667,0.6667,0,0,0,0,0,2,0,0,11.3333,0,0,0,0,0,0,0,0
MEAD20150206,330-77,Great Australian Bight,-35.7878,138.1801,2015-02-07T04:49:10Z,2015-02-07 15:19:10,2015,2,7,15:19,19.7749,0.745,0,2,1.5,0,5.3333,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0
MEAD20150206,330-81,Great Australian Bight,-35.5218,138.058,2015-02-07T05:54:44Z,2015-02-07 16:24:44,2015,2,7,16:24,20.2795,0.5044,0,2.2,1.5,0,15.3333,0,0,0,0,1.3333,0,0,0,27.3333,0,4.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150206,330-85,Great Australian Bight,-35.1982,138.1584,2015-02-07T07:00:19Z,2015-02-07 17:30:19,2015,2,7,17:30,20.8726,0.3747,0,2.2,1.5,0,22,0,0,0,0,5.3333,0,0,0,28,0,10.0003,0,0,3.3333,1.3333,0,0,0,0,0,0,0,0,12,0,0,1.3334,0,0,0,0,0
MEAD20150806,349-1,Great Australian Bight,-38.5194,144.3437,2015-08-06T10:02:40Z,2015-08-06 20:02:40,2015,8,6,20:02,12.2584,0.7372,0,1.7333,1.5,0,0,0,0,0,0,2,0,0,0,0,0,39.3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-5,Great Australian Bight,-38.7408,144.0254,2015-08-06T11:04:05Z,2015-08-06 21:04:05,2015,8,6,21:04,12.7551,,0,1.4,1.5,0,0,0,0,0,0,0.6667,0,0,0,0,0,16.0001,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-9,Great Australian Bight,-38.9612,143.7052,2015-08-06T12:05:29Z,2015-08-06 22:05:29,2015,8,6,22:05,12.401,,0,1,1.5,0,0,0,0,0,0,2,0,0,0,0,0,14.0001,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-13,Great Australian Bight,-39.0327,143.3312,2015-08-06T13:06:54Z,2015-08-06 23:06:54,2015,8,6,23:06,12.934,,0,0.7333,1.5,0,0,0,0,0,0,0.6667,0,0,0,0,0,12.0001,0,0,0,0,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
MEAD20150806,349-17,Great Australian Bight,-38.9704,142.9111,2015-08-06T14:08:18Z,2015-08-07 00:08:18,2015,8,7,00:08,13.1138,,0,0.4,1.5,0,0,0,0,0,0,0,0,0,0.6667,0,0,7.3336,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-21,Great Australian Bight,-38.9066,142.4918,2015-08-06T15:09:43Z,2015-08-07 01:09:43,2015,8,7,01:09,13.2984,,0,0.3333,1.5,0,0.6667,0,0,0,0,0,0,0,0,0,0,8.0002,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-25,Great Australian Bight,-38.8413,142.0732,2015-08-06T16:11:07Z,2015-08-07 02:11:07,2015,8,7,02:11,13.1693,0.1802,0,1.3333,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2.0001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-29,Great Australian Bight,-38.7744,141.6554,2015-08-06T17:12:31Z,2015-08-07 03:12:31,2015,8,7,03:12,13.5557,,0,2.2667,1.5,0,0,0,0,0,0,0,0,0,0,0,0,8.6668,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-33,Great Australian Bight,-38.6366,141.2744,2015-08-06T18:13:56Z,2015-08-07 04:13:56,2015,8,7,04:13,13.1523,,0,2.2,1.5,0.6667,0,0,0,0,0,0,0,0,0,0,0,18.0001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-37,Great Australian Bight,-38.4583,140.9152,2015-08-06T19:15:20Z,2015-08-07 04:45:20,2015,8,7,04:45,12.8448,,0,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,8.6668,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-41,Great Australian Bight,-38.2789,140.5578,2015-08-06T20:16:45Z,2015-08-07 05:46:45,2015,8,7,05:46,13.5169,,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,13.3336,0,0,0,0,0,3.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-45,Great Australian Bight,-38.0985,140.2022,2015-08-06T21:18:09Z,2015-08-07 06:48:09,2015,8,7,06:48,13.609,0.1193,0,1,1.5,0,0.6667,0,0,0,0,0,0,0,0,0,0,9.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-49,Great Australian Bight,-37.8757,139.8999,2015-08-06T22:19:34Z,2015-08-07 07:49:34,2015,8,7,07:49,13.5942,0.1777,0,0.4667,1.5,0,0,0,0,0,0,0,0,0,0,0,0,9.3334,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20150806,349-53,Great Australian Bight,-37.5975,139.6678,2015-08-06T23:20:58Z,2015-08-07 08:50:58,2015,8,7,08:50,14.1969,,0,0.9333,1.5,0,0,0,0,0,0,0,0,0,0,0,0,12.6667,0,0,0.6667,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
